File name,Zone,Patry,Hostplant,Sex,BL,OL,Wing length,Wing width,Wing area,Melanized area,Melanization ratio,LMPC1,LMPC2,LMPC3,LMPC4,LMPC5,LMPC6,Baltic
CHFI18_134aWing1a.jpg,CHFI,Allopatry,Heterophyllum,Male,4.64,n/a,4.802083333,2.229166667,8.592664931,4.897569444,56.99709559,0.018258,-0.009489,-0.0029744,0.011843,-0.006447,-0.0063645,East
CHFI18_134bWing1a.jpg,CHFI,Allopatry,Heterophyllum,Female,4.78,1.86,5.284210526,2.4,9.928531856,5.673684211,57.14524859,0.00078201,-0.021049,0.0087855,0.0086757,0.00043675,-0.00048876,East
CHFI18_135bWing1a.jpg,CHFI,Allopatry,Heterophyllum,Female,4.78,1.94,5.270833333,2.354166667,9.797851563,4.906575521,50.07807568,-0.007073,0.0033974,0.0082459,0.0078305,0.0068576,0.001691,East
CHFI18_136bWing1a.jpg,CHFI,Allopatry,Heterophyllum,Female,4.76,1.97,5.26,2.34,9.9652,6.5499,65.72773251,-0.0036159,-0.014779,-0.0032975,-0.001753,-0.0068485,-0.00022178,East
CHFI18_137aWing1a.jpg,CHFI,Allopatry,Heterophyllum,Male,4.8,n/a,5.198019802,2.326732673,9.616214097,6.159200078,64.05015546,-0.0021012,-0.00052196,0.00012435,0.0054951,-0.00073569,-0.0043155,East
CHFI18_137bWing1a.jpg,CHFI,Allopatry,Heterophyllum,Female,4.56,1.63,5.079207921,2.287128713,9.322811489,6.171747868,66.20050052,-0.010231,-0.0093729,-0.0059129,0.0074915,-0.012621,-0.00928,East
CHFI18_138aWing1a.jpg,CHFI,Allopatry,Heterophyllum,Male,3.74,n/a,4.427083333,1.833333333,6.541775174,3.600802951,55.04320855,-0.0034047,-0.00076631,-0.0041399,0.00068508,-0.0087574,0.0015708,East
CHFI18_138bWing1a.jpg,CHFI,Allopatry,Heterophyllum,Female,3.86,1.71,4.360824742,1.917525773,6.60973536,3.986714847,60.31580132,-0.0017725,-0.0070706,-0.0030314,0.0092992,-0.0085166,0.010529,East
CHFI18_139aWing1a.jpg,CHFI,Allopatry,Heterophyllum,Male,4.23,n/a,4.627659574,2.095744681,7.612833861,4.330126754,56.87930189,-0.014244,-0.015863,0.0057184,-0.0025208,-0.0040574,-1.28E-05,East
CHFI18_140aWing1a.jpg,CHFI,Allopatry,Heterophyllum,Male,3.85,n/a,4.143589744,1.897435897,6.208652202,3.509165023,56.52056048,0.0089129,-0.0073946,-0.0057804,-0.0037981,0.0034138,0.0033304,East
CHFI18_143aWing1a.jpg,CHFI,Allopatry,Heterophyllum,Male,4.33,n/a,4.736842105,2.2,8.283213296,4.707922438,56.83690941,0.0018576,-0.016282,0.001122,0.0031287,0.00067977,-0.0022092,East
CHFI18_144aWing1a.jpg,CHFI,Allopatry,Heterophyllum,Male,4.33,n/a,4.85,2.2,8.441,5.4576,64.65584646,0.0083731,-0.01268,0.0023323,-0.016369,-0.00037121,0.002167,East
CHFI18_144bWing1a.jpg,CHFI,Allopatry,Heterophyllum,Female,4.58,1.75,5.216080402,2.331658291,9.74126916,6.820938865,70.02104914,0.006975,-0.0079357,-0.0036732,-0.0090157,-0.0046993,-0.013245,East
CHFI18_145aWing1a.jpg,CHFI,Allopatry,Heterophyllum,Male,4.46,n/a,5,2.343434343,9.511784512,5.760840731,60.56529901,0.0030853,0.0039876,0.009301,0.010991,-0.011078,-0.0075578,East
CHFI18_145bWing1a.jpg,CHFI,Allopatry,Heterophyllum,Female,4.7,1.73,4.84729064,2.305418719,9.001819991,5.365041617,59.59952124,-0.0095181,-0.00052291,0.0039055,0.0096642,-0.0091661,0.0032659,East
CHFI18_146bWing1a.jpg,CHFI,Allopatry,Heterophyllum,Female,4.69,1.72,5.33,2.33,10.0127,6.4782,64.69983121,-0.012111,0.0049729,0.0014158,0.0066428,-0.0050738,0.005724,East
CHFI18_147aWing1a.jpg,CHFI,Allopatry,Heterophyllum,Male,4.11,n/a,4.47,2.08,7.5817,5.3147,70.0990543,-0.0098784,0.0078522,0.011147,-0.020396,-0.013957,0.00094952,East
CHFI18_147bWing1a.jpg,CHFI,Allopatry,Heterophyllum,Female,4.19,1.77,4.83,2.14,8.3619,5.892,70.46245471,-0.0095512,0.0078158,0.001532,-0.0058503,-0.0070741,0.0010531,East
CHFI18_148aWing1a.jpg,CHFI,Allopatry,Heterophyllum,Male,4.07,n/a,4.666666667,2.082051282,7.674424721,4.252149901,55.40675759,0.0075636,-0.013821,0.00044561,0.006874,-0.0022641,-0.0048768,East
CHFI18_149aWing1a.jpg,CHFI,Allopatry,Heterophyllum,Male,4.52,n/a,4.434343434,2.363636364,8.628609326,5.815937149,67.40294907,0.0055563,0.0047697,-0.001829,0.013213,0.0013766,0.0062321,East
CHFI18_149bWing1a.jpg,CHFI,Allopatry,Heterophyllum,Female,4.53,1.76,4.824742268,2.134020619,8.223721968,4.54097141,55.21795882,-0.0068452,-0.0035192,0.015165,-0.016649,-0.0046504,0.0086269,East
CHFI18_150aWing1a.jpg,CHFI,Allopatry,Heterophyllum,Male,4.3,n/a,4.67,2.13,8.1165,5.4874,67.6079591,-0.0042784,-0.0013236,0.0052937,-0.00088762,-0.0051215,-0.0026631,East
CHFI18_150bWing2a.jpg,CHFI,Allopatry,Heterophyllum,Female,4.56,1.74,4.98,2.35,9.5658,5.8792,61.46062013,0.0036027,0.0023494,-0.0084305,0.013737,-0.0034498,-0.0042106,East
CHFI18_151aWing1a.jpg,CHFI,Allopatry,Heterophyllum,Male,4.29,n/a,4.748717949,2.194871795,8.204602235,4.547008547,55.42021924,0.0078982,-0.0067221,-0.0083689,0.0073189,-0.012675,-0.0081136,East
CHFI18_151bWing1a.jpg,CHFI,Allopatry,Heterophyllum,Female,4.68,1.83,4.947368421,2.294736842,8.982936288,4.868698061,54.19940546,0.0018918,-0.0075099,0.0057651,0.0011579,-0.011977,0.006212,East
CHFI18_152aWing1a.jpg,CHFI,Allopatry,Heterophyllum,Male,4.16,n/a,4.435233161,1.968911917,6.945797203,3.993986416,57.50220312,-0.0051689,-0.003118,-0.0099277,0.0038801,0.00095284,0.0054525,East
CHFI18_152bWing1a.jpg,CHFI,Allopatry,Heterophyllum,Female,4.35,1.77,4.86,2.33,9.3239,5.7673,61.85501775,-0.00053055,0.010978,-0.011843,0.0082642,0.0042248,-0.0020485,East
CHFI18_153aWing1a.jpg,CHFI,Allopatry,Heterophyllum,Male,4.44,n/a,4.663366337,2.207920792,8.416233703,5.32261543,63.24224847,-0.0093424,-0.0094037,0.012053,0.0062688,-0.0016536,-0.0014789,East
CHFI18_153bWing1a.jpg,CHFI,Allopatry,Heterophyllum,Female,4.79,1.74,4.939393939,2.343434343,9.429752066,5.604019998,59.42913407,0.0091596,-0.0058974,-0.0042255,0.0030522,-0.0060676,-0.00040926,East
CHFI18_154aWing1a.jpg,CHFI,Allopatry,Heterophyllum,Male,4.43,n/a,4.797927461,2.103626943,7.946307283,4.292303149,54.01632477,-0.0035149,0.010182,-0.010381,0.0029384,-0.012516,-0.00063019,East
CHFI18_154bWing1a.jpg,CHFI,Allopatry,Heterophyllum,Female,4.79,1.83,5.09947644,2.261780105,9.110934459,4.603821167,50.53072424,-0.0013854,0.01947,-0.0038129,0.0080215,-0.011597,0.0035419,East
